0.0,1.4568E-4,5.8279E-4,0.0013116,0.0023324,0.0036459,0.0052527,0.0071538,0.0093501,0.011843,0.014633,0.017723,0.021113,0.024806,0.028804,0.033107,0.03772,0.042643,0.047879,0.053431,0.059301,0.065492,0.072006,0.078846,0.086015,0.093516,0.10135,0.10952,0.11804,0.12689,0.13609,0.14564,0.15554,0.16579,0.17639,0.18736,0.19867,0.21035,0.22239,0.23478,0.24754,0.26066,0.27413,0.28796,0.30214,0.31667,0.33155,0.34677,0.36232,0.3782,0.3944,0.41091,0.42771,0.4448,0.46216,0.47977,0.49762,0.51569,0.53395,0.55239,0.57097,0.58967,0.60846,0.62731,0.64618,0.66504,0.68384,0.70256,0.72113,0.73952,0.75769,0.77558,0.79313,0.81031,0.82706,0.84332,0.85903,0.87415,0.88862,0.90238,0.91538,0.92756,0.93889,0.9493,0.95876,0.96723,0.97465,0.981,0.98625,0.99036,0.99333,0.99513,0.99575,0.99519,0.99345,0.99053,0.98644,0.9812,0.97484,0.96737,0.95884,0.94928,0.93872,0.92721,0.9148,0.90153,0.88747,0.87266,0.85715,0.84101,0.82429,0.80704,0.78933,0.77121,0.75273,0.73395,0.71491,0.69568,0.6763,0.65682,0.63727,0.61771,0.59817,0.57869,0.55931,0.54005,0.52095,0.50204,0.48334,0.46488,0.44668,0.42875,0.41112,0.39381,0.37681,0.36016,0.34386,0.32791,0.31233,0.29713,0.2823,0.26786,0.25381,0.24015,0.22689,0.21402,0.20154,0.18946,0.17778,0.16649,0.15559,0.14509,0.13497,0.12525,0.11591,0.10695,0.098377,0.090179,0.082356,0.074905,0.067824,0.06111,0.054759,0.048769,0.043137,0.037861,0.032939,0.028366,0.024143,0.020265,0.016732,0.013541,0.01069,0.0081791,0.0060055,0.0041683,0.0026666,0.0014994,6.6626E-4,0.0,0.0,
0.0,1.404E-4,5.6167E-4,0.001264,0.0022477,0.0035133,0.0050614,0.0068926,0.0090078,0.011408,0.014094,0.017068,0.02033,0.023882,0.027726,0.031863,0.036295,0.041024,0.046052,0.051381,0.057012,0.062948,0.069191,0.075744,0.082608,0.089787,0.097281,0.10509,0.11323,0.12168,0.13046,0.13957,0.14901,0.15877,0.16887,0.1793,0.19007,0.20117,0.21261,0.22438,0.23649,0.24893,0.26171,0.27482,0.28826,0.30203,0.31612,0.33053,0.34526,0.36029,0.37563,0.39126,0.40717,0.42336,0.43981,0.45651,0.47344,0.49059,0.50795,0.52548,0.54318,0.56102,0.57897,0.59701,0.61511,0.63324,0.65136,0.66945,0.68747,0.70537,0.72313,0.74069,0.75802,0.77506,0.79178,0.80812,0.82404,0.83949,0.85441,0.86876,0.88248,0.89553,0.90786,0.91941,0.93014,0.94001,0.94897,0.95698,0.964,0.97,0.97495,0.97883,0.9816,0.98325,0.98377,0.98316,0.98139,0.97849,0.97446,0.9693,0.96303,0.95568,0.94728,0.93785,0.92743,0.91605,0.90377,0.89062,0.87666,0.86193,0.84648,0.83038,0.81367,0.79641,0.77866,0.76047,0.7419,0.72299,0.70382,0.68442,0.66485,0.64515,0.62538,0.60558,0.58579,0.56605,0.54641,0.52688,0.50752,0.48835,0.46939,0.45068,0.43224,0.4141,0.39626,0.37876,0.36159,0.34479,0.32836,0.31232,0.29666,0.28141,0.26656,0.25213,0.23811,0.22451,0.21132,0.19857,0.18623,0.17432,0.16283,0.15175,0.1411,0.13086,0.12104,0.11163,0.10262,0.094019,0.085818,0.078014,0.070603,0.063582,0.056947,0.050695,0.044821,0.039322,0.034196,0.029438,0.025046,0.021016,0.017347,0.014034,0.011077,0.0084732,0.0062202,0.0043166,0.0027611,0.0015524,6.8975E-4,0.0,0.0,
0.0,1.3385E-4,5.3545E-4,0.0012049,0.0021425,0.0033484,0.0048231,0.006567,0.0085807,0.010865,0.01342,0.016247,0.019347,0.02272,0.026368,0.030292,0.034492,0.03897,0.043727,0.048765,0.054084,0.059685,0.065571,0.071742,0.0782,0.084945,0.09198,0.099305,0.10692,0.11483,0.12303,0.13153,0.14032,0.14941,0.1588,0.16848,0.17846,0.18874,0.19932,0.21019,0.22135,0.23282,0.24457,0.25662,0.26895,0.28157,0.29447,0.30765,0.32111,0.33483,0.34882,0.36306,0.37755,0.39228,0.40725,0.42243,0.43782,0.45341,0.46919,0.48513,0.50122,0.51745,0.5338,0.55024,0.56675,0.58332,0.59991,0.61651,0.63307,0.64958,0.66599,0.68229,0.69843,0.71438,0.73009,0.74554,0.76068,0.77547,0.78987,0.80383,0.81731,0.83027,0.84266,0.85444,0.86556,0.87598,0.88566,0.89456,0.90263,0.90985,0.91616,0.92155,0.92598,0.92943,0.93186,0.93328,0.93365,0.93297,0.93123,0.92843,0.92458,0.91968,0.91375,0.90679,0.89884,0.88992,0.88005,0.86928,0.85763,0.84515,0.83188,0.81787,0.80317,0.78781,0.77186,0.75536,0.73837,0.72094,0.70311,0.68496,0.66651,0.64783,0.62897,0.60997,0.59087,0.57173,0.55258,0.53347,0.51443,0.4955,0.47672,0.45811,0.43971,0.42155,0.40364,0.38602,0.3687,0.3517,0.33505,0.31876,0.30283,0.28729,0.27214,0.2574,0.24306,0.22914,0.21564,0.20257,0.18993,0.17772,0.16593,0.15458,0.14366,0.13317,0.12311,0.11348,0.10426,0.095466,0.087086,0.079119,0.07156,0.064404,0.057649,0.051289,0.04532,0.039737,0.034538,0.029717,0.02527,0.021195,0.017486,0.014142,0.011158,0.008532,0.0062615,0.0043442,0.0027782,0.0015618,6.9382E-4,0.0,0.0,
0.0,1.256E-4,5.0239E-4,0.0011304,0.0020095,0.0031398,0.0045211,0.0061535,0.0080368,0.010171,0.012556,0.015192,0.018078,0.021214,0.024601,0.028237,0.032123,0.036258,0.040641,0.045273,0.050152,0.055279,0.060652,0.06627,0.072133,0.078239,0.084589,0.091179,0.098009,0.10508,0.11238,0.11992,0.12769,0.1357,0.14393,0.15239,0.16106,0.16996,0.17908,0.1884,0.19794,0.20768,0.21762,0.22776,0.23809,0.24861,0.25931,0.27018,0.28123,0.29244,0.30382,0.31535,0.32703,0.33886,0.35083,0.36294,0.37518,0.38755,0.40004,0.41267,0.42541,0.43827,0.45125,0.46435,0.47756,0.49088,0.50432,0.51786,0.53152,0.54528,0.55913,0.57308,0.58712,0.60123,0.6154,0.62962,0.64386,0.65811,0.67233,0.6865,0.70059,0.71455,0.72834,0.74192,0.75524,0.76824,0.78088,0.7931,0.80484,0.81604,0.82665,0.83661,0.84587,0.85438,0.86207,0.86891,0.87486,0.87987,0.8839,0.88694,0.88895,0.88991,0.88981,0.88864,0.8864,0.88308,0.8787,0.87326,0.86679,0.8593,0.85082,0.84138,0.83101,0.81974,0.80763,0.79471,0.78101,0.7666,0.75151,0.7358,0.71952,0.70271,0.68542,0.66771,0.64963,0.63122,0.61253,0.59362,0.57453,0.55531,0.536,0.51665,0.4973,0.47798,0.45875,0.43964,0.42069,0.40193,0.38339,0.36511,0.34712,0.32945,0.31212,0.29515,0.27859,0.26243,0.24671,0.23144,0.21663,0.20231,0.18848,0.17515,0.16234,0.15004,0.13826,0.12701,0.11628,0.10608,0.096392,0.087227,0.078574,0.070428,0.062781,0.055624,0.04895,0.042748,0.037008,0.031721,0.026876,0.022463,0.018472,0.014893,0.011718,0.0089376,0.0065446,0.0045319,0.0028936,0.0016246,7.211E-4,0.0,0.0,
0.0,1.1473E-4,4.5881E-4,0.0010319,0.0018334,0.0028626,0.0041184,0.0055995,0.0073044,0.0092313,0.011378,0.013743,0.016322,0.019113,0.022114,0.025319,0.028726,0.03233,0.036126,0.040109,0.044273,0.048613,0.053122,0.057793,0.062619,0.067591,0.0727,0.077938,0.083295,0.08876,0.094323,0.099973,0.1057,0.11149,0.11733,0.12322,0.12914,0.13508,0.14105,0.14702,0.15302,0.15903,0.16506,0.17113,0.17727,0.18348,0.18982,0.19631,0.20301,0.20997,0.21724,0.22489,0.23298,0.24157,0.25072,0.26048,0.27089,0.282,0.29382,0.30636,0.31963,0.3336,0.34825,0.36355,0.37944,0.39588,0.4128,0.43015,0.44785,0.46585,0.48406,0.50243,0.5209,0.53939,0.55785,0.57621,0.59444,0.61246,0.63024,0.64772,0.66486,0.68161,0.69793,0.71378,0.72911,0.7439,0.7581,0.77167,0.78458,0.79681,0.8083,0.81904,0.82899,0.83813,0.84642,0.85385,0.8604,0.86604,0.87076,0.87454,0.87737,0.87924,0.88014,0.88008,0.87905,0.87705,0.8741,0.8702,0.86536,0.85959,0.85293,0.84538,0.83697,0.82774,0.81769,0.80688,0.79532,0.78306,0.77012,0.75655,0.74238,0.72765,0.7124,0.69667,0.68049,0.6639,0.64695,0.62965,0.61206,0.59421,0.57612,0.55784,0.53939,0.52081,0.50212,0.48336,0.46455,0.44572,0.4269,0.40812,0.38941,0.3708,0.35231,0.33399,0.31585,0.29795,0.28031,0.26297,0.24596,0.22933,0.21312,0.19736,0.1821,0.16736,0.1532,0.13962,0.12668,0.11439,0.10277,0.091846,0.081617,0.072093,0.063272,0.055146,0.047704,0.040929,0.034798,0.029285,0.024361,0.019995,0.016154,0.012805,0.0099149,0.0074508,0.005383,0.0036838,0.0023287,0.0012971,5.7242E-4,0.0,0.0,
0.0,9.979E-5,3.9877E-4,8.9578E-4,0.0015889,0.0024753,0.0035514,0.0048128,0.0062541,0.0078691,0.0096506,0.01159,0.013678,0.015904,0.018256,0.020721,0.023284,0.025928,0.028635,0.031386,0.034159,0.03693,0.039675,0.042366,0.044977,0.04748,0.049849,0.052059,0.054092,0.055933,0.057582,0.059047,0.060357,0.061559,0.062721,0.063938,0.065324,0.06701,0.069142,0.071866,0.075322,0.079631,0.084888,0.091155,0.098457,0.10679,0.1161,0.12633,0.1374,0.14921,0.16166,0.17463,0.18805,0.20182,0.21585,0.23008,0.24445,0.25891,0.27341,0.28794,0.30245,0.31695,0.33141,0.34584,0.36022,0.37457,0.38887,0.40315,0.4174,0.43163,0.44586,0.46008,0.47431,0.48855,0.50279,0.51706,0.53133,0.54561,0.55989,0.57416,0.58839,0.60258,0.6167,0.63071,0.6446,0.65832,0.67184,0.68511,0.6981,0.71076,0.72305,0.73491,0.7463,0.75716,0.76747,0.77716,0.78619,0.79452,0.80211,0.80892,0.8149,0.82003,0.82428,0.82763,0.83004,0.8315,0.832,0.83153,0.83009,0.82769,0.82431,0.81999,0.81473,0.80856,0.8015,0.79359,0.78485,0.77532,0.76504,0.75406,0.7424,0.73012,0.71726,0.70387,0.68997,0.67563,0.66087,0.64575,0.63028,0.61452,0.59849,0.58223,0.56576,0.54913,0.53234,0.51543,0.49841,0.48132,0.46416,0.44694,0.42969,0.41242,0.39511,0.3778,0.36046,0.34312,0.32577,0.30841,0.29104,0.27369,0.25636,0.23908,0.22187,0.20479,0.18788,0.17121,0.15486,0.13893,0.12349,0.10867,0.094574,0.081297,0.06894,0.05759,0.047314,0.038157,0.030141,0.023259,0.017479,0.01274,0.0089621,0.0060447,0.0038748,0.0023323,0.0012954,6.4687E-4,2.786E-4,9.6423E-5,2.3467E-5,0.0,0.0,
0.0,7.8426E-5,3.126E-4,6.9919E-4,0.0012326,0.0019048,0.0027054,0.0036212,0.0046364,0.0057319,0.0068852,0.0080703,0.0092571,0.010411,0.011493,0.012458,0.01326,0.013844,0.014157,0.014146,0.013763,0.012973,0.011764,0.010159,0.0082242,0.0060849,0.0039238,0.0019768,5.1266E-4,-1.9703E-4,8.5841E-5,0.0015343,0.0042364,0.0081924,0.013325,0.019502,0.026557,0.03431,0.042587,0.051228,0.060093,0.069068,0.078064,0.087013,0.095869,0.10461,0.11322,0.1217,0.13007,0.13836,0.14659,0.15481,0.16307,0.17142,0.1799,0.18857,0.19748,0.20668,0.2162,0.22608,0.23635,0.24702,0.2581,0.26959,0.28148,0.29376,0.30641,0.3194,0.33271,0.3463,0.36016,0.37424,0.38852,0.40296,0.41753,0.4322,0.44694,0.46171,0.47649,0.49125,0.50595,0.52057,0.53509,0.54946,0.56368,0.5777,0.59151,0.60507,0.61835,0.63133,0.64396,0.65623,0.66809,0.67951,0.69044,0.70086,0.71071,0.71996,0.72856,0.73648,0.74369,0.75014,0.75581,0.76067,0.7647,0.76787,0.77018,0.77161,0.77217,0.77184,0.77062,0.76853,0.76555,0.76171,0.75701,0.75147,0.74509,0.73789,0.72989,0.72112,0.7116,0.70134,0.6904,0.67879,0.66657,0.65377,0.64043,0.62661,0.61236,0.59773,0.58278,0.56756,0.55214,0.53655,0.52085,0.50509,0.48931,0.47354,0.45782,0.44217,0.42661,0.41116,0.39583,0.38062,0.36553,0.35055,0.33568,0.32089,0.30615,0.29143,0.27669,0.26187,0.24691,0.23174,0.2163,0.20051,0.18431,0.16767,0.15059,0.13309,0.11528,0.097327,0.079454,0.061975,0.045263,0.029732,0.015804,0.0038684,-0.0057647,-0.012908,-0.017525,-0.019747,-0.019859,-0.018271,-0.015474,-0.011996,-0.0083499,-0.0049963,-0.0023168,0.0,0.0,
0.0,4.6665E-5,1.836E-4,4.0153E-4,6.8472E-4,0.0010105,0.0013488,0.001661,0.0018996,0.0020064,0.0019125,0.0015379,7.9268E-4,-4.1905E-4,-0.0021834,-0.0045705,-0.0075937,-0.011179,-0.01513,-0.019109,-0.022672,-0.025353,-0.02677,-0.026728,-0.025233,-0.022463,-0.018686,-0.014198,-0.0092727,-0.0041413,0.0010115,0.0060473,0.010868,0.015413,0.01965,0.023575,0.027209,0.030591,0.033782,0.03686,0.039913,0.043041,0.046343,0.049917,0.053851,0.058216,0.063064,0.06843,0.074322,0.080737,0.087652,0.095038,0.10286,0.11108,0.11965,0.12855,0.13774,0.1472,0.1569,0.16683,0.17699,0.18737,0.19797,0.2088,0.21985,0.23115,0.24267,0.25443,0.26641,0.2786,0.29098,0.30353,0.31623,0.32904,0.34196,0.35495,0.368,0.38109,0.3942,0.40733,0.42045,0.43355,0.44663,0.45966,0.47263,0.4855,0.49825,0.51086,0.52328,0.53547,0.54741,0.55905,0.57036,0.58132,0.59189,0.60205,0.61179,0.62109,0.62992,0.63827,0.64613,0.65347,0.66027,0.66651,0.67215,0.67717,0.68153,0.68521,0.68819,0.69042,0.69189,0.69257,0.69245,0.69151,0.68973,0.68709,0.6836,0.67925,0.67402,0.66794,0.661,0.65321,0.64459,0.63516,0.62492,0.61391,0.60215,0.58966,0.57647,0.56262,0.54814,0.53305,0.51742,0.50126,0.48464,0.4676,0.45019,0.43247,0.41452,0.39641,0.37823,0.36008,0.34207,0.32431,0.30692,0.29,0.27365,0.25797,0.243,0.22882,0.21543,0.20286,0.19111,0.18016,0.16997,0.16049,0.1516,0.14316,0.13492,0.12656,0.1177,0.10791,0.096715,0.083732,0.068687,0.051538,0.032564,0.012447,-0.0076883,-0.026332,-0.041781,-0.052472,-0.057375,-0.056316,-0.050075,-0.040203,-0.028659,-0.017414,-0.0081488,0.0,0.0,
0.0,-1.8029E-6,-1.5822E-5,-6.8343E-5,-2.0465E-4,-4.9117E-4,-0.001018,-0.0019009,-0.0032804,-0.0053123,-0.0081389,-0.011827,-0.016262,-0.021053,-0.025438,-0.028645,-0.030113,-0.02981,-0.028131,-0.025622,-0.022769,-0.019917,-0.017283,-0.014999,-0.013135,-0.011725,-0.010767,-0.01023,-0.010051,-0.010136,-0.010367,-0.010603,-0.010701,-0.010523,-0.0099553,-0.0089191,-0.0073777,-0.0053339,-0.0028221,1.037E-4,0.0033815,0.0069513,0.010762,0.014776,0.018974,0.023354,0.027931,0.032735,0.037801,0.043166,0.048856,0.054886,0.06126,0.067968,0.074998,0.08234,0.089986,0.097935,0.10619,0.11477,0.12366,0.13286,0.14236,0.15213,0.16214,0.17235,0.18271,0.19321,0.20379,0.21445,0.22516,0.23592,0.24673,0.25759,0.26851,0.27947,0.29047,0.30149,0.31253,0.32355,0.33454,0.34547,0.35633,0.3671,0.37778,0.38836,0.39885,0.40923,0.41952,0.42973,0.43985,0.44989,0.45985,0.4697,0.47944,0.48905,0.4985,0.50776,0.51679,0.52556,0.53402,0.54214,0.54987,0.55718,0.56403,0.57038,0.57618,0.5814,0.58598,0.5899,0.5931,0.59555,0.59721,0.59804,0.59802,0.59711,0.59529,0.59257,0.58893,0.58437,0.57891,0.57254,0.56529,0.55716,0.54816,0.53831,0.52762,0.51611,0.50379,0.4907,0.47686,0.4623,0.44706,0.4312,0.41477,0.39785,0.38051,0.36286,0.34498,0.32699,0.30898,0.29106,0.2733,0.2558,0.23862,0.22182,0.20546,0.1896,0.1743,0.15965,0.14576,0.13272,0.12066,0.10963,0.099666,0.090738,0.08277,0.075675,0.069392,0.063929,0.059371,0.055836,0.05336,0.051743,0.050383,0.048201,0.043699,0.035198,0.021223,0.0010175,-0.024814,-0.053648,-0.080543,-0.099062,-0.10376,-0.093265,-0.071401,-0.045171,-0.021565,0.0,0.0,
0.0,-6.9192E-5,-3.0185E-4,-7.7535E-4,-0.0016248,-0.0030476,-0.0052912,-0.0085827,-0.012919,-0.017686,-0.021506,-0.023055,-0.022308,-0.020406,-0.01828,-0.016663,-0.01568,-0.015326,-0.015541,-0.016255,-0.01739,-0.018843,-0.020479,-0.022134,-0.023635,-0.024828,-0.025607,-0.025932,-0.025835,-0.025394,-0.024714,-0.023893,-0.023009,-0.022113,-0.021219,-0.020308,-0.019334,-0.018242,-0.016982,-0.015522,-0.013849,-0.011953,-0.0098144,-0.0073989,-0.0046595,-0.0015522,0.0019499,0.0058473,0.010117,0.014725,0.019641,0.024854,0.030375,0.036231,0.042452,0.049057,0.056048,0.063397,0.071059,0.078974,0.087082,0.095327,0.10367,0.11207,0.12053,0.12902,0.13754,0.14609,0.15465,0.16322,0.17177,0.18028,0.18874,0.19713,0.20543,0.21363,0.22172,0.22972,0.23766,0.24554,0.25341,0.26128,0.26917,0.27708,0.28504,0.29303,0.30108,0.30918,0.31734,0.32557,0.33385,0.34217,0.35049,0.35879,0.36701,0.37513,0.3831,0.39089,0.39846,0.40576,0.41276,0.41942,0.42571,0.4316,0.43705,0.44204,0.44652,0.45047,0.45386,0.45668,0.45888,0.46046,0.46139,0.46163,0.46118,0.45999,0.45804,0.45528,0.45171,0.44729,0.44201,0.43586,0.42886,0.42101,0.4123,0.40275,0.39237,0.38116,0.36916,0.35641,0.34296,0.32887,0.31423,0.29913,0.28367,0.268,0.25227,0.23665,0.22135,0.20655,0.19242,0.17911,0.1667,0.15526,0.14482,0.13542,0.12704,0.11967,0.1132,0.10752,0.10247,0.097918,0.093736,0.089808,0.086032,0.082351,0.078786,0.075467,0.072594,0.070345,0.068735,0.067519,0.066248,0.064513,0.062305,0.060271,0.059568,0.061123,0.064449,0.066722,0.06302,0.047839,0.017406,-0.02718,-0.075787,-0.10854,-0.1083,-0.078591,-0.03981,0.0,0.0,
